,estado_abrev,id_municipio,ano,numero_obitos
33065,PB,2513901,1998,100
33066,PB,2513927,1998,17
33067,PB,2513943,1998,11
33068,PB,2513968,1998,14
33069,PB,2513984,1998,17
33070,PB,2514008,1998,33
33071,PB,2514107,1998,3
33072,PB,2514206,1998,16
33073,PB,2514305,1998,2
33074,PB,2514404,1998,10
33075,PB,2514453,1998,1
33076,PB,2514503,1998,97
33077,PB,2514552,1998,28
33078,PB,2514602,1998,20
33079,PB,2514651,1998,6
33080,PB,2514701,1998,27
33081,PB,2514800,1998,9
33082,PB,2514909,1998,75
33083,PB,2515005,1998,13
33084,PB,2515104,1998,81
33085,PB,2515203,1998,19
33086,PB,2515302,1998,66
33087,PB,2515401,1998,36
33088,PB,2515500,1998,83
33089,PB,2515609,1998,21
33090,PB,2515708,1998,5
33091,PB,2515807,1998,12
33092,PB,2515906,1998,58
33093,PB,2515930,1998,27
33094,PB,2515971,1998,3
33095,PB,2516003,1998,237
33096,PB,2516102,1998,5
33097,PB,2516151,1998,2
33098,PB,2516201,1998,315
33099,PB,2516300,1998,116
33100,PB,2516409,1998,37
33101,PB,2516508,1998,118
33102,PB,2516607,1998,157
33103,PB,2516706,1998,119
33104,PB,2516755,1998,2
33105,PB,2516805,1998,46
33106,PB,2516904,1998,77
33107,PB,2517001,1998,53
33108,PB,2517100,1998,17
33109,PB,2517209,1998,22
33110,PB,2517407,1998,10
33111,ES,3200102,2018,237
33112,ES,3200136,2018,69
33113,ES,3200169,2018,96
33114,ES,3200201,2018,216
33115,ES,3200300,2018,71
33116,ES,3200359,2018,42
33117,ES,3200409,2018,157
33118,ES,3200508,2018,49
33119,ES,3200607,2018,471
33120,ES,3200706,2018,83
33121,ES,3200805,2018,236
33122,ES,3200904,2018,312
33123,ES,3201001,2018,85
33124,ES,3201100,2018,65
33125,ES,3201159,2018,68
33126,ES,3201209,2018,1346
33127,ES,3201308,2018,2324
33128,ES,3201407,2018,279
33129,ES,3201506,2018,790
33130,ES,3201605,2018,163
33131,ES,3201704,2018,74
33132,ES,3201803,2018,29
33133,ES,3201902,2018,211
33134,ES,3202009,2018,48
33135,ES,3202108,2018,171
33136,ES,3202207,2018,110
33137,ES,3202256,2018,72
33138,ES,3202306,2018,246
33139,ES,3202405,2018,779
33140,ES,3202454,2018,141
33141,ES,3202504,2018,87
33142,ES,3202553,2018,54
33143,ES,3202603,2018,84
33144,ES,3202652,2018,76
33145,ES,3202702,2018,103
33146,ES,3202801,2018,266
33147,ES,3202900,2018,81
33148,ES,3203007,2018,187
33149,ES,3203056,2018,151
33150,ES,3203106,2018,104
33151,ES,3203130,2018,117
33152,ES,3203163,2018,87
33153,ES,3203205,2018,864
33154,ES,3203304,2018,115
33155,ES,3203320,2018,251
33156,ES,3203346,2018,108
33157,ES,3203353,2018,85
33158,ES,3203403,2018,195
33159,ES,3203502,2018,112
33160,ES,3203601,2018,42
33161,ES,3203700,2018,115
33162,ES,3203809,2018,120
33163,ES,3203908,2018,302
33164,ES,3204005,2018,155
33165,ES,3204054,2018,132
33166,ES,3204104,2018,183
33167,ES,3204203,2018,139
33168,ES,3204252,2018,51
33169,ES,3204302,2018,92
33170,ES,3204351,2018,104
33171,ES,3204401,2018,88
33172,ES,3204500,2018,88
33173,ES,3204559,2018,221
33174,ES,3204609,2018,151
33175,ES,3204658,2018,73
33176,ES,3204708,2018,197
33177,ES,3204807,2018,118
33178,ES,3204906,2018,658
33179,ES,3204955,2018,81
33180,ES,3205002,2018,2474
33181,ES,3205010,2018,127
33182,ES,3205036,2018,128
33183,ES,3205069,2018,127
33184,ES,3205101,2018,418
33185,ES,3205150,2018,58
33186,ES,3205176,2018,67
33187,ES,3205200,2018,2810
33188,ES,3205309,2018,2001
33189,RJ,3300000,2004,1863
33190,RJ,3300100,2004,708
33191,RJ,3300159,2004,58
33192,RJ,3300209,2004,757
33193,RJ,3300225,2004,77
33194,RJ,3300233,2004,123
33195,RJ,3300258,2004,162
33196,RJ,3300308,2004,735
33197,RJ,3300407,2004,1281
33198,RJ,3300456,2004,3088
33199,RJ,3300506,2004,184
33200,RJ,3300605,2004,309
33201,RJ,3300704,2004,888
33202,RJ,3300803,2004,332
33203,RJ,3300902,2004,104
33204,RJ,3300936,2004,52
33205,RJ,3300951,2004,50
33206,RJ,3301009,2004,3369
33207,RJ,3301108,2004,161
33208,RJ,3301157,2004,91
33209,RJ,3301207,2004,129
33210,RJ,3301306,2004,151
33211,RJ,3301405,2004,133
33212,RJ,3301504,2004,117
33213,RJ,3301603,2004,71
33214,RJ,3301702,2004,5656
33215,RJ,3301801,2004,113
33216,RJ,3301850,2004,294
33217,RJ,3301876,2004,125
33218,RJ,3301900,2004,1500
33219,RJ,3302007,2004,680
33220,RJ,3302056,2004,128
33221,RJ,3302106,2004,198
33222,RJ,3302205,2004,738
33223,RJ,3302254,2004,165
33224,RJ,3302270,2004,570
33225,RJ,3302304,2004,61
33226,RJ,3302403,2004,952
33227,RJ,3302452,2004,58
33228,RJ,3302502,2004,1523
33229,RJ,3302601,2004,200
33230,RJ,3302700,2004,679
33231,RJ,3302809,2004,133
33232,RJ,3302858,2004,1281
33233,RJ,3302908,2004,183
33234,RJ,3303005,2004,184
33235,RJ,3303104,2004,130
33236,RJ,3303203,2004,1351
33237,RJ,3303302,2004,3879
33238,RJ,3303401,2004,1340
33239,RJ,3303500,2004,5728
33240,RJ,3303609,2004,341
33241,RJ,3303708,2004,270
33242,RJ,3303807,2004,171
33243,RJ,3303856,2004,181
33244,RJ,3303906,2004,2566
33245,RJ,3303955,2004,146
33246,RJ,3304003,2004,159
33247,RJ,3304102,2004,124
33248,RJ,3304110,2004,67
33249,RJ,3304128,2004,78
33250,RJ,3304144,2004,940
33251,RJ,3304151,2004,80
33252,RJ,3304201,2004,722
33253,RJ,3304300,2004,384
33254,RJ,3304409,2004,119
33255,RJ,3304508,2004,54
33256,RJ,3304524,2004,302
33257,RJ,3304557,2004,50417
33258,RJ,3304607,2004,78
33259,RJ,3304706,2004,334
33260,RJ,3304755,2004,214
33261,RJ,3304805,2004,257
33262,RJ,3304904,2004,6414
33263,RJ,3305000,2004,194
33264,RJ,3305109,2004,3600
33265,RJ,3305133,2004,32
33266,RJ,3305158,2004,111
33267,RJ,3305208,2004,408
33268,RJ,3305307,2004,49
33269,RJ,3305406,2004,121
33270,RJ,3305505,2004,460
33271,RJ,3305554,2004,407
33272,RJ,3305604,2004,118
33273,RJ,3305703,2004,69
33274,RJ,3305752,2004,170
33275,RJ,3305802,2004,1190
33276,RJ,3305901,2004,76
33277,RJ,3306008,2004,612
33278,RJ,3306107,2004,586
33279,RJ,3306156,2004,57
33280,RJ,3306206,2004,263
33281,RJ,3306305,2004,1755
33282,RS,4300000,2004,4
33283,RS,4300034,2004,29
33284,RS,4300059,2004,18
33285,RS,4300109,2004,143
33286,RS,4300208,2004,57
33287,RS,4300307,2004,56
33288,RS,4300406,2004,599
33289,RS,4300455,2004,24
33290,RS,4300471,2004,16
33291,RS,4300505,2004,55
33292,RS,4300554,2004,11
33293,RS,4300570,2004,33
33294,RS,4300604,2004,1318
33295,RS,4300638,2004,38
33296,RS,4300646,2004,33
33297,RS,4300661,2004,5
33298,RS,4300703,2004,47
33299,RS,4300802,2004,70
33300,RS,4300851,2004,18
33301,RS,4300877,2004,34
33302,RS,4300901,2004,34
33303,RS,4301008,2004,94
33304,RS,4301057,2004,30
33305,RS,4301073,2004,15
33306,RS,4301107,2004,112
33307,RS,4301206,2004,87
33308,RS,4301305,2004,160
33309,RS,4301404,2004,53
33310,RS,4301503,2004,68
33311,RS,4301552,2004,33
33312,RS,4301602,2004,949
33313,RS,4301636,2004,50
33314,RS,4301651,2004,36
33315,RS,4301701,2004,53
33316,RS,4301750,2004,42
33317,RS,4301800,2004,48
33318,RS,4301859,2004,13
33319,RS,4301875,2004,19
33320,RS,4301909,2004,87
33321,RS,4301925,2004,13
33322,RS,4301958,2004,12
33323,RS,4302006,2004,98
33324,RS,4302055,2004,17
33325,RS,4302105,2004,522
33326,RS,4302154,2004,13
33327,RS,4302204,2004,32
33328,RS,4302220,2004,11
33329,RS,4302238,2004,11
33330,RS,4302253,2004,16
33331,RS,4302303,2004,70
33332,RS,4302352,2004,69
33333,RS,4302378,2004,22
33334,RS,4302402,2004,71
33335,RS,4302451,2004,35
33336,RS,4302501,2004,57
33337,RS,4302584,2004,21
33338,RS,4302600,2004,39
33339,RS,4302659,2004,40
33340,RS,4302709,2004,149
33341,RS,4302808,2004,325
33342,RS,4302907,2004,89
33343,RS,4303004,2004,736
33344,RS,4303103,2004,677
33345,RS,4303202,2004,34
33346,RS,4303301,2004,26
33347,RS,4303400,2004,25
33348,RS,4303509,2004,490
33349,RS,4303558,2004,12
33350,RS,4303608,2004,42
33351,RS,4303673,2004,25
33352,RS,4303707,2004,50
33353,RS,4303806,2004,35
33354,RS,4303905,2004,353
33355,RS,4304002,2004,43
33356,RS,4304101,2004,34
33357,RS,4304200,2004,273
33358,RS,4304309,2004,41
33359,RS,4304358,2004,51
33360,RS,4304408,2004,252
33361,RS,4304507,2004,438
33362,RS,4304606,2004,2210
33363,RS,4304614,2004,14
33364,RS,4304622,2004,12
33365,RS,4304630,2004,202
33366,RS,4304655,2004,20
33367,RS,4304663,2004,176
33368,RS,4304671,2004,11
33369,RS,4304689,2004,71
33370,RS,4304697,2004,19
33371,RS,4304705,2004,436
33372,RS,4304713,2004,36
33373,RS,4304804,2004,111
33374,RS,4304853,2004,12
33375,RS,4304903,2004,58
33376,RS,4304952,2004,16
33377,RS,4305009,2004,62
33378,RS,4305108,2004,2109
33379,RS,4305116,2004,20
33380,RS,4305124,2004,59
33381,RS,4305132,2004,37
33382,RS,4305157,2004,15
33383,RS,4305173,2004,58
33384,RS,4305207,2004,83
33385,RS,4305306,2004,71
33386,RS,4305355,2004,194
33387,RS,4305371,2004,26
33388,RS,4305405,2004,25
33389,RS,4305439,2004,23
33390,RS,4305447,2004,18
33391,RS,4305454,2004,73
33392,RS,4305504,2004,39
33393,RS,4305587,2004,21
33394,RS,4305603,2004,27
33395,RS,4305702,2004,43
33396,RS,4305801,2004,65
33397,RS,4305835,2004,11
33398,RS,4305850,2004,19
33399,RS,4305871,2004,23
33400,RS,4305900,2004,51
33401,RS,4305934,2004,14
33402,RS,4305959,2004,32
33403,RS,4305975,2004,20
33404,RS,4306007,2004,98
33405,RS,4306056,2004,50
33406,RS,4306072,2004,18
33407,RS,4306106,2004,554
33408,RS,4306130,2004,13
33409,RS,4306205,2004,90
33410,RS,4306304,2004,34
33411,RS,4306320,2004,26
33412,RS,4306353,2004,25
33413,RS,4306379,2004,25
33414,RS,4306403,2004,106
33415,RS,4306429,2004,10
33416,RS,4306452,2004,27
33417,RS,4306502,2004,110
33418,RS,4306551,2004,21
33419,RS,4306601,2004,358
33420,RS,4306700,2004,23
33421,RS,4306734,2004,39
33422,RS,4306759,2004,13
33423,RS,4306767,2004,166
33424,RS,4306809,2004,104
33425,RS,4306908,2004,188
33426,RS,4306924,2004,14
33427,RS,4306932,2004,69
33428,RS,4306957,2004,18
33429,RS,4306973,2004,20
33430,RS,4307005,2004,621
33431,RS,4307054,2004,14
33432,RS,4307104,2004,56
33433,RS,4307203,2004,28
33434,RS,4307302,2004,54
33435,RS,4307401,2004,36
33436,RS,4307450,2004,32
33437,RS,4307500,2004,109
33438,RS,4307559,2004,50
33439,RS,4307609,2004,221
33440,RS,4307708,2004,561
33441,RS,4307807,2004,210
33442,RS,4307815,2004,23
33443,RS,4307831,2004,20
33444,RS,4307864,2004,26
33445,RS,4307906,2004,316
33446,RS,4308003,2004,52
33447,RS,4308052,2004,19
33448,RS,4308078,2004,20
33449,RS,4308102,2004,83
33450,RS,4308201,2004,124
33451,RS,4308250,2004,8
33452,RS,4308300,2004,80
33453,RS,4308409,2004,72
33454,RS,4308433,2004,26
33455,RS,4308458,2004,30
33456,RS,4308508,2004,163
33457,RS,4308607,2004,156
33458,RS,4308656,2004,31
33459,RS,4308706,2004,41
33460,RS,4308805,2004,72
33461,RS,4308854,2004,9
33462,RS,4308904,2004,124
33463,RS,4309001,2004,124
33464,RS,4309050,2004,23
33465,RS,4309100,2004,165
33466,RS,4309126,2004,8
33467,RS,4309159,2004,26
33468,RS,4309209,2004,1467
33469,RS,4309258,2004,15
33470,RS,4309308,2004,659
33471,RS,4309407,2004,137
33472,RS,4309506,2004,73
33473,RS,4309555,2004,28
33474,RS,4309571,2004,13
33475,RS,4309605,2004,132
33476,RS,4309654,2004,40
33477,RS,4309704,2004,34
33478,RS,4309753,2004,21
33479,RS,4309803,2004,29
33480,RS,4309902,2004,28
33481,RS,4309951,2004,13
33482,RS,4310009,2004,134
33483,RS,4310108,2004,174
33484,RS,4310207,2004,483
33485,RS,4310306,2004,24
33486,RS,4310330,2004,92
33487,RS,4310363,2004,27
33488,RS,4310405,2004,54
33489,RS,4310413,2004,13
33490,RS,4310439,2004,34
33491,RS,4310462,2004,14
33492,RS,4310504,2004,66
33493,RS,4310538,2004,27
33494,RS,4310553,2004,22
33495,RS,4310579,2004,15
33496,RS,4310603,2004,270
33497,RS,4310652,2004,19
33498,RS,4310702,2004,33
33499,RS,4310751,2004,24
33500,RS,4310801,2004,75
33501,RS,4310850,2004,27
33502,RS,4310876,2004,11
33503,RS,4310900,2004,22
33504,RS,4311007,2004,248
33505,RS,4311106,2004,107
33506,RS,4311122,2004,21
33507,RS,4311130,2004,24
33508,RS,4311155,2004,49
33509,RS,4311205,2004,145
33510,RS,4311239,2004,22
33511,RS,4311254,2004,42
33512,RS,4311270,2004,15
33513,RS,4311304,2004,232
33514,RS,4311403,2004,352
33515,RS,4311429,2004,21
33516,RS,4311502,2004,81
33517,RS,4311601,2004,26
33518,RS,4311627,2004,21
33519,RS,4311643,2004,14
33520,RS,4311700,2004,38
33521,RS,4311718,2004,27
33522,RS,4311734,2004,20
33523,RS,4311759,2004,37
33524,RS,4311775,2004,40
33525,RS,4311791,2004,25
33526,RS,4311809,2004,157
33527,RS,4311908,2004,49
33528,RS,4311981,2004,21
33529,RS,4312005,2004,8
33530,RS,4312054,2004,47
33531,RS,4312104,2004,56
33532,RS,4312138,2004,14
33533,RS,4312153,2004,24
33534,RS,4312179,2004,6
33535,RS,4312203,2004,26
33536,RS,4312252,2004,58
33537,RS,4312302,2004,44
33538,RS,4312351,2004,9
33539,RS,4312377,2004,26
33540,RS,4312385,2004,25
33541,RS,4312401,2004,416
33542,RS,4312427,2004,19
33543,RS,4312443,2004,23
33544,RS,4312450,2004,55
33545,RS,4312476,2004,33
33546,RS,4312500,2004,88
33547,RS,4312609,2004,52
33548,RS,4312617,2004,15
33549,RS,4312625,2004,9
33550,RS,4312658,2004,116
33551,RS,4312674,2004,13
33552,RS,4312708,2004,58
33553,RS,4312757,2004,19
33554,RS,4312807,2004,25
33555,RS,4312906,2004,42
33556,RS,4312955,2004,18
33557,RS,4313003,2004,28
33558,RS,4313011,2004,22
33559,RS,4313037,2004,25
33560,RS,4313060,2004,83
33561,RS,4313086,2004,17
33562,RS,4313102,2004,34
33563,RS,4313201,2004,152
33564,RS,4313300,2004,120
33565,RS,4313334,2004,12
33566,RS,4313359,2004,21
33567,RS,4313375,2004,76
33568,RS,4313391,2004,26
33569,RS,4313409,2004,1417
33570,RS,4313425,2004,32
33571,RS,4313441,2004,18
33572,RS,4313466,2004,10
33573,RS,4313490,2004,30
33574,RS,4313508,2004,240
33575,RS,4313607,2004,22
33576,RS,4313656,2004,72
33577,RS,4313706,2004,249
33578,RS,4313805,2004,49
33579,RS,4313904,2004,209
33580,RS,4313953,2004,86
33581,RS,4314001,2004,32
33582,RS,4314027,2004,63
33583,RS,4314035,2004,24
33584,RS,4314050,2004,192
33585,RS,4314068,2004,28
33586,RS,4314076,2004,38
33587,RS,4314100,2004,1238
33588,RS,4314134,2004,11
33589,RS,4314159,2004,48
33590,RS,4314175,2004,7
33591,RS,4314209,2004,90
33592,RS,4314308,2004,32
33593,RS,4314407,2004,2661
33594,RS,4314423,2004,29
33595,RS,4314456,2004,12
33596,RS,4314464,2004,10
33597,RS,4314472,2004,19
33598,RS,4314498,2004,31
33599,RS,4314506,2004,135
33600,RS,4314555,2004,30
33601,RS,4314605,2004,149
33602,RS,4314704,2004,61
33603,RS,4314753,2004,17
33604,RS,4314779,2004,16
33605,RS,4314787,2004,7
33606,RS,4314803,2004,156
33607,RS,4314902,2004,10336
33608,RS,4315008,2004,44
33609,RS,4315057,2004,18
33610,RS,4315073,2004,19
33611,RS,4315107,2004,82
33612,RS,4315131,2004,22
33613,RS,4315149,2004,16
33614,RS,4315156,2004,44
33615,RS,4315172,2004,11
33616,RS,4315206,2004,39
33617,RS,4315305,2004,188
33618,RS,4315313,2004,12
33619,RS,4315321,2004,14
33620,RS,4315354,2004,38
33621,RS,4315404,2004,63
33622,RS,4315453,2004,11
33623,RS,4315503,2004,138
33624,RS,4315552,2004,17
33625,RS,4315602,2004,1565
33626,RS,4315701,2004,251
33627,RS,4315750,2004,19
33628,RS,4315800,2004,80
33629,RS,4315909,2004,54
33630,RS,4315958,2004,19
33631,RS,4316006,2004,122
33632,RS,4316105,2004,78
33633,RS,4316204,2004,35
33634,RS,4316303,2004,49
33635,RS,4316402,2004,352
33636,RS,4316428,2004,11
33637,RS,4316436,2004,25
33638,RS,4316451,2004,70
33639,RS,4316477,2004,12
33640,RS,4316501,2004,39
33641,RS,4316600,2004,76
33642,RS,4316709,2004,62
33643,RS,4316733,2004,13
33644,RS,4316758,2004,31
33645,RS,4316808,2004,794
33646,RS,4316907,2004,1632
33647,RS,4316956,2004,33
33648,RS,4316972,2004,17
33649,RS,4317004,2004,71
33650,RS,4317103,2004,725
33651,RS,4317202,2004,451
33652,RS,4317251,2004,13
33653,RS,4317301,2004,236
33654,RS,4317400,2004,395
33655,RS,4317509,2004,470
33656,RS,4317558,2004,14
33657,RS,4317608,2004,272
33658,RS,4317707,2004,84
33659,RS,4317756,2004,13
33660,RS,4317806,2004,95
33661,RS,4317905,2004,85
33662,RS,4317954,2004,15
33663,RS,4318002,2004,470
33664,RS,4318051,2004,15
33665,RS,4318101,2004,172
33666,RS,4318200,2004,137
33667,RS,4318309,2004,491
33668,RS,4318408,2004,145
33669,RS,4318424,2004,25
33670,RS,4318432,2004,33
33671,RS,4318440,2004,16
33672,RS,4318457,2004,17
33673,RS,4318465,2004,19
33674,RS,4318481,2004,17
33675,RS,4318499,2004,18
33676,RS,4318507,2004,189
33677,RS,4318606,2004,46
33678,RS,4318614,2004,15
33679,RS,4318622,2004,17
33680,RS,4318705,2004,1261
33681,RS,4318804,2004,394
33682,RS,4318903,2004,286
33683,RS,4319000,2004,124
33684,RS,4319109,2004,42
33685,RS,4319125,2004,23
33686,RS,4319158,2004,42
33687,RS,4319208,2004,44
33688,RS,4319307,2004,50
33689,RS,4319356,2004,22
33690,RS,4319364,2004,16
33691,RS,4319372,2004,16
33692,RS,4319406,2004,172
33693,RS,4319505,2004,178
33694,RS,4319604,2004,198
33695,RS,4319703,2004,21
33696,RS,4319711,2004,19
33697,RS,4319737,2004,11
33698,RS,4319752,2004,11
33699,RS,4319802,2004,64
33700,RS,4319901,2004,366
33701,RS,4320008,2004,830
33702,RS,4320107,2004,137
33703,RS,4320206,2004,86
33704,RS,4320230,2004,19
33705,RS,4320263,2004,58
33706,RS,4320305,2004,47
33707,RS,4320321,2004,24
33708,RS,4320354,2004,40
33709,RS,4320404,2004,76
33710,RS,4320453,2004,21
33711,RS,4320503,2004,46
33712,RS,4320552,2004,54
33713,RS,4320578,2004,21
33714,RS,4320602,2004,28
33715,RS,4320651,2004,21
33716,RS,4320677,2004,86
33717,RS,4320701,2004,109
33718,RS,4320800,2004,197
33719,RS,4320859,2004,28
33720,RS,4320909,2004,80
33721,RS,4321006,2004,63
33722,RS,4321105,2004,131
33723,RS,4321204,2004,349
33724,RS,4321303,2004,213
33725,RS,4321329,2004,28
33726,RS,4321352,2004,44
33727,RS,4321402,2004,94
33728,RS,4321436,2004,71
33729,RS,4321451,2004,159
33730,RS,4321469,2004,16
33731,RS,4321477,2004,38
33732,RS,4321493,2004,34
33733,RS,4321501,2004,194
33734,RS,4321600,2004,256
33735,RS,4321626,2004,13
33736,RS,4321634,2004,22
33737,RS,4321667,2004,63
33738,RS,4321709,2004,146
33739,RS,4321808,2004,176
33740,RS,4321832,2004,25
33741,RS,4321857,2004,29
33742,RS,4321907,2004,180
33743,RS,4321956,2004,44
33744,RS,4322004,2004,165
33745,RS,4322103,2004,39
33746,RS,4322152,2004,27
33747,RS,4322186,2004,13
33748,RS,4322202,2004,158
33749,RS,4322251,2004,20
33750,RS,4322301,2004,68
33751,RS,4322327,2004,30
33752,RS,4322343,2004,25
33753,RS,4322350,2004,15
33754,RS,4322376,2004,21
33755,RS,4322400,2004,922
33756,RS,4322509,2004,492
33757,RS,4322525,2004,29
33758,RS,4322533,2004,73
33759,RS,4322541,2004,30
33760,RS,4322558,2004,19
33761,RS,4322608,2004,472
33762,RS,4322707,2004,158
33763,RS,4322806,2004,131
33764,RS,4322855,2004,15
33765,RS,4322905,2004,42
33766,RS,4323002,2004,1511
33767,RS,4323101,2004,48
33768,RS,4323200,2004,26
33769,RS,4323309,2004,27
33770,RS,4323358,2004,10
33771,RS,4323408,2004,36
33772,RS,4323457,2004,35
33773,RS,4323507,2004,18
33774,RS,4323606,2004,11
33775,RS,4323705,2004,18
33776,RS,4323754,2004,16
33777,RS,4323770,2004,23
33778,RS,4323804,2004,44
33779,RS,4300000,2001,3
33780,RS,4300034,2001,19
33781,RS,4300059,2001,19
33782,RS,4300109,2001,112
33783,RS,4300208,2001,55
33784,RS,4300307,2001,63
33785,RS,4300406,2001,613
33786,RS,4300455,2001,32
33787,RS,4300471,2001,10
33788,RS,4300505,2001,61
33789,RS,4300554,2001,12
33790,RS,4300570,2001,23
33791,RS,4300604,2001,1142
33792,RS,4300638,2001,32
33793,RS,4300646,2001,46
33794,RS,4300661,2001,4
33795,RS,4300703,2001,37
33796,RS,4300802,2001,77
33797,RS,4300851,2001,30
33798,RS,4300877,2001,24
33799,RS,4300901,2001,53
33800,RS,4301008,2001,108
33801,RS,4301057,2001,32
33802,RS,4301073,2001,15
33803,RS,4301107,2001,104
33804,RS,4301206,2001,82
33805,RS,4301305,2001,116
33806,RS,4301404,2001,64
33807,RS,4301503,2001,60
33808,RS,4301552,2001,25
33809,RS,4301602,2001,973
33810,RS,4301636,2001,46
33811,RS,4301651,2001,40
33812,RS,4301701,2001,32
33813,RS,4301750,2001,34
33814,RS,4301800,2001,33
33815,RS,4301859,2001,25
33816,RS,4301875,2001,19
33817,RS,4301909,2001,88
33818,RS,4301925,2001,14
33819,RS,4301958,2001,3
33820,RS,4302006,2001,70
33821,RS,4302055,2001,12
33822,RS,4302105,2001,436
33823,RS,4302154,2001,11
33824,RS,4302204,2001,43
33825,RS,4302220,2001,8
33826,RS,4302238,2001,5
33827,RS,4302253,2001,14
33828,RS,4302303,2001,87
33829,RS,4302352,2001,57
33830,RS,4302378,2001,18
33831,RS,4302402,2001,65
33832,RS,4302451,2001,50
33833,RS,4302501,2001,37
33834,RS,4302584,2001,13
33835,RS,4302600,2001,39
33836,RS,4302659,2001,24
33837,RS,4302709,2001,138
33838,RS,4302808,2001,282
33839,RS,4302907,2001,120
33840,RS,4303004,2001,805
33841,RS,4303103,2001,686
33842,RS,4303202,2001,34
33843,RS,4303301,2001,37
33844,RS,4303400,2001,25
33845,RS,4303509,2001,450
33846,RS,4303558,2001,15
33847,RS,4303608,2001,53
33848,RS,4303673,2001,13
33849,RS,4303707,2001,44
33850,RS,4303806,2001,40
33851,RS,4303905,2001,286
33852,RS,4304002,2001,44
33853,RS,4304101,2001,18
33854,RS,4304200,2001,267
33855,RS,4304309,2001,54
33856,RS,4304358,2001,40
33857,RS,4304408,2001,218
33858,RS,4304507,2001,398
33859,RS,4304606,2001,2137
33860,RS,4304614,2001,11
33861,RS,4304622,2001,4
33862,RS,4304630,2001,164
33863,RS,4304655,2001,11
33864,RS,4304663,2001,141
33865,RS,4304671,2001,12
33866,RS,4304689,2001,47
33867,RS,4304697,2001,18
33868,RS,4304705,2001,370
33869,RS,4304713,2001,43
33870,RS,4304804,2001,111
33871,RS,4304853,2001,16
33872,RS,4304903,2001,56
33873,RS,4304952,2001,14
33874,RS,4305009,2001,80
33875,RS,4305108,2001,1968
33876,RS,4305116,2001,14
33877,RS,4305124,2001,57
33878,RS,4305132,2001,29
33879,RS,4305157,2001,17
33880,RS,4305173,2001,48
33881,RS,4305207,2001,82
33882,RS,4305306,2001,71
33883,RS,4305355,2001,193
33884,RS,4305371,2001,19
33885,RS,4305405,2001,31
33886,RS,4305439,2001,16
33887,RS,4305447,2001,28
33888,RS,4305454,2001,57
33889,RS,4305504,2001,25
33890,RS,4305587,2001,19
33891,RS,4305603,2001,22
33892,RS,4305702,2001,45
33893,RS,4305801,2001,57
33894,RS,4305835,2001,12
33895,RS,4305850,2001,21
33896,RS,4305871,2001,24
33897,RS,4305900,2001,53
33898,RS,4305934,2001,6
33899,RS,4305959,2001,30
33900,RS,4305975,2001,14
33901,RS,4306007,2001,110
33902,RS,4306056,2001,49
33903,RS,4306072,2001,20
33904,RS,4306106,2001,544
33905,RS,4306130,2001,11
33906,RS,4306205,2001,115
33907,RS,4306304,2001,25
33908,RS,4306320,2001,24
33909,RS,4306353,2001,32
33910,RS,4306379,2001,25
33911,RS,4306403,2001,95
33912,RS,4306429,2001,5
33913,RS,4306452,2001,27
33914,RS,4306502,2001,94
33915,RS,4306551,2001,19
33916,RS,4306601,2001,331
33917,RS,4306700,2001,18
33918,RS,4306734,2001,48
33919,RS,4306759,2001,19
33920,RS,4306767,2001,127
33921,RS,4306809,2001,112
33922,RS,4306908,2001,217
33923,RS,4306924,2001,10
33924,RS,4306932,2001,84
33925,RS,4306957,2001,19
33926,RS,4306973,2001,28
33927,RS,4307005,2001,511
33928,RS,4307054,2001,16
33929,RS,4307104,2001,62
33930,RS,4307203,2001,22
33931,RS,4307302,2001,57
33932,RS,4307401,2001,34
33933,RS,4307450,2001,22
33934,RS,4307500,2001,110
33935,RS,4307559,2001,34
33936,RS,4307609,2001,182
33937,RS,4307708,2001,530
33938,RS,4307807,2001,217
33939,RS,4307815,2001,19
33940,RS,4307831,2001,26
33941,RS,4307864,2001,22
33942,RS,4307906,2001,294
33943,RS,4308003,2001,40
33944,RS,4308052,2001,16
33945,RS,4308078,2001,23
33946,RS,4308102,2001,63
33947,RS,4308201,2001,125
33948,RS,4308250,2001,12
33949,RS,4308300,2001,84
33950,RS,4308409,2001,47
33951,RS,4308433,2001,27
33952,RS,4308458,2001,21
33953,RS,4308508,2001,137
33954,RS,4308607,2001,130
33955,RS,4308656,2001,19
33956,RS,4308706,2001,37
33957,RS,4308805,2001,87
33958,RS,4308854,2001,12
33959,RS,4308904,2001,112
33960,RS,4309001,2001,142
33961,RS,4309050,2001,27
33962,RS,4309100,2001,133
33963,RS,4309126,2001,8
33964,RS,4309159,2001,18
33965,RS,4309209,2001,1303
33966,RS,4309258,2001,10
33967,RS,4309308,2001,615
33968,RS,4309407,2001,124
33969,RS,4309506,2001,52
33970,RS,4309555,2001,28
33971,RS,4309571,2001,10
33972,RS,4309605,2001,113
33973,RS,4309654,2001,23
33974,RS,4309704,2001,32
33975,RS,4309753,2001,33
33976,RS,4309803,2001,29
33977,RS,4309902,2001,30
33978,RS,4309951,2001,27
33979,RS,4310009,2001,131
33980,RS,4310108,2001,161
33981,RS,4310207,2001,486
33982,RS,4310306,2001,19
33983,RS,4310330,2001,67
33984,RS,4310363,2001,29
33985,RS,4310405,2001,44
33986,RS,4310413,2001,17
